conversation_id_str,created_at,full_text,lang,username,relevance_label,sentiment_auto,sentiment_manual
1.46E+18,14/1/2024 10:47,@achmadhud warden penjara tiada amik gambar terbaru deme ni ke? mudah kit nak cam bila dah keluar nanti,in,farhansyaqirin,relevan,neutral,negative
1.46E+18,15/1/2024 14:34,@achmadhud muka mereka senyum sebab terlepas tali gantung tu rasa macam nak minta pijak je. geram tengok.,in,Timojili_s18101,relevan,neutral,negative
1.46E+18,14/2/2024 10:48,@achmadhud its been 7 years already. alfatihah zulfarhan osman.,en,Mariya_takeuci,relevan,neutral,positive
1.46E+18,16/2/2024 11:08,@achmadhud tumpang tanya kalau pegawai sendiri yang buli askar dekat kem nak lapor dekat mana ya? hari-hari parents dia nangis. pegawai2 tu paksa dia belanja arak paksa dia main dengan pelacur paksa dia hisap rokok. where to report? please help.,in,snflwrs143,relevan,positive,negative
1.79E+18,14/5/2024 13:00,1. the court of appeal has dismissed the appeal of 5 former national defence university (upnm) cadets against their conviction and 3-year prison sentence for injuring navy cadet zulfarhan osman. this follows the cadets' appeal withdrawal after serving their sentences since 2021. https://t.co/bmjvp1vvky,en,NewsBFM,relevan,negative,neutral
1.79E+18,14/5/2024 15:19,five former students of universiti pertahanan nasional malaysia (upnm) have withdrawn their appeal against their conviction and three-year prison sentence for injuring upnm cadet officer zulfarhan osman zulkarnain seven years ago. https://t.co/j9vigm5rd0,en,staronline,relevan,negative,neutral
1.79E+18,15/5/2024 9:40,the court of appeal was told yesterday that there was ample testimony showing 12 former universiti pertahanan nasional malaysia (upnm) hit and injured naval cadet officer zulfarhan osman zulkarnain. read: https://t.co/ua0zkgz6yz,en,eddydaud,relevan,negative,negative
1.79E+18,15/5/2024 14:30,@fmtoday setuju!,in,TartNenas666,relevan,neutral,positive
1.79E+18,15/5/2024 23:22,@fmtoday begitu la seeloknya. nyawa di balas nyawa.,in,qilxzmshri,relevan,neutral,negative
1.79E+18,15/5/2024 23:44,@fmtoday pelajar cemerlang malangnya jadi sampah.,in,kamalzaman,relevan,neutral,negative
1.79E+18,16/5/2024 0:03, @fmtoday hukum mati saja. nanti orang lain pula mati dikerja nya,in,NurSuperman123,relevan,neutral,negative
1.79E+18,16/5/2024 0:08,@fmtoday setuju atau 6 ekor tu dicucuh dengan seterika pada kote dan teloq sehingga cair..,in,Reban88591851,relevan,negative,negative
1.79E+18,16/5/2024 0:41,@fmtoday yes nyawa dibalas nyawa,tl,najwaakamal,relevan,positive,positive
1.79E+18,16/5/2024 1:11,@fmtoday melayu memang sadis dan bacul. berani buli dan seksa hanya bila dalam geng. tak pernah ada melayu lawan 1 on 1. sama macam kes soosaimanicckam kenapa melayu suka bunuh kalau dalam geng?,in,naik_zakar,relevan,neutral,negative
1.79E+18,16/5/2024 1:24,@fmtoday bunuh hukumnya bunuh,in,gajuspedas,relevan,neutral,negative
1.79E+18,16/5/2024 1:36,@fmtoday tak nak. nak penjara seumur hidup tanpa parol,in,Freyalfreya,relevan,neutral,positive
1.79E+18,16/5/2024 1:38,@fmtoday mantap hutang nyawa dibayar nyawa lah!,in,dycoldie,relevan,neutral,positive
1.79E+18,16/5/2024 1:45,@fmtoday penjara dulu baru hukum mati,in,macamtulahhh,relevan,neutral,negative
1.79E+18,16/5/2024 1:52,@fmtoday sokong!! buat ape nak bazir duit menyara pembunuh dalam penjara.,in,fazz_dongiltiny,relevan,positive,positive
1.79E+18,16/5/2024 1:58,@fmtoday it was murder case. death.,en,leroyng,relevan,negative,negative
1.79E+18,16/5/2024 2:02,@fmtoday nyawa bayar dengan nyawa. tak payah nak bela pembunuh-pembunuh tak berguna tu dah tiada masa depan dah elok mati je sekor2.,in,lostmygodamind,relevan,neutral,positive
1.79E+18,16/5/2024 2:07,@fmtoday yes. this punishment should be taken.,en,Rainism08,relevan,negative,positive
1.79E+18,16/5/2024 2:09,@fmtoday setuju. musibat pembunuh tidak boleh dibiarkan lepas dekat masyarakat. bahaya..,in,anakmalaysia07,relevan,neutral,positive
1.79E+18,16/5/2024 3:14,@fmtoday awek yang kata laptop kena curi tu tak kena dakwa sekali ke?,in,Syahid_Jafri,relevan,neutral,neutral
1.79E+18,16/5/2024 3:14, @fmtoday doakan yang baik-baik agar ketika menjalani hukuman mereka bertemu hidayah,in,SuaraHitamPutih,relevan,neutral,positive
1.79E+18,16/5/2024 3:53,@fmtoday setuju,in,NorazniAazmi,relevan,neutral,positive
1.79E+18,16/5/2024 3:59,@fmtoday cara satu biar gantung jer.. hidup pun tak berguna.. muka² depa nih sampai anak cucu pun tahu.. berkekalan dalam dunia medsos nih.. sbg pembunuh.. nak hidup ke? cara kedua pergi masuk hutan jadi kera.,in,ajutz86,relevan,neutral,negative
1.79E+18,16/5/2024 4:02,@fmtoday ya death by firing squad.,en,azrilxx,relevan,negative,negative
1.79E+18,16/5/2024 4:08,@fmtoday allahumma aamiin. makbulkanlah doa keluarga arwah yang teraniaya. memang patut pembunuh-pembunuh arwah ni mati di tali gantung.,in,Mississippi_66,relevan,negative,negative
1.79E+18,16/5/2024 4:10,@fmtoday imprisonment for at least 21 years with no possibility of parole and royal pardon. 21 sebab umur arwah. hukuman bukan start dari tangkapan but actual 21 years at the start jatuh kesalahan.,in,GeneiRyodan001,relevan,negative,negative
1.79E+18,16/5/2024 4:12,@fmtoday one to one. nyawa dibayar dengan nyawa.,in,ruudvantoy,relevan,neutral,positive
1.79E+18,16/5/2024 4:23,@fmtoday aku setuju supaya jadi pengajaran &amp; perkara ini tak berlaku lagi. hukuman penjara seumur hidup tu seperti ringan bagi mereka.,in,Syarklovett,relevan,positive,positive
1.79E+18,16/5/2024 4:59,@fmtoday please punish them. all the bullies in malaysia need to get the message. jangan buli orang!,en,FlyKiteSmellAir,relevan,negative,positive
1.79E+18,16/5/2024 6:15,@fmtoday hukuman mati tu seterika sampai mati ke?,in,Magicmush7,relevan,negative,negative
1.79E+18,16/5/2024 6:35,@fmtoday sokong nyawa di balas nywa,tl,nursyamim_rosli,relevan,positive,positive
1.79E+18,16/5/2024 7:16,@fmtoday drag them to the real punishment,en,floppies_13,relevan,negative,positive
1.79E+18,16/5/2024 7:39,@fmtoday tekup sorang2 pakai iron steam....tak bnyk pun bagi cukup 90kali pun okay sudah,in,XingHuTang,relevan,positive,negative
1.79E+18,16/5/2024 7:41,@fmtoday mati ni cepat sangat kerah mereka sebagai buruh paksa !,in,heinze940401,relevan,neutral,negative
1.79E+18,16/5/2024 8:30,@fmtoday pilih: (1) bunuh balas bunuh which is justified &amp; family rse dibéla . (2) pesalah masuk lokap; makan tempat tinggal free silap2 dapat kerja komuniti &amp; kemahiran free; hasil duit masyarakat ***tapi biasanya mahkamah memang bela org² macam ni... but we'll see.,in,ahbarabraham11,relevan,positive,neutral
1.79E+18,16/5/2024 8:42,@fmtoday nyawa dengan nyawa. setimpal. biar setimpal. biar sama. sorang2 biar rasa sombong bodoh cederakan hamba allah sedangkan engkau pun sama taraf hamba tuhan. i m so so so mad fuming everytime i heard about bullying and assaults in schools/edu institutions.,in,naaanaaaR8,relevan,negative,positive
1.79E+18,16/5/2024 8:54,@fmtoday pengajarannya ialah lepas ni kalau nak bunuh orang..lantik lawyer yang power..guna hujah membunuh tampa niat..dapat la makan free dalam jail..jangan risau..tak kenw hukum mati,in,MuhdAfiffff,relevan,positive,negative
1.79E+18,16/5/2024 8:55,@fmtoday hutang darah dibayar darah,in,Mukhlis09_,relevan,neutral,positive
1.79E+18,16/5/2024 9:47,@fmtoday no upnm..universiti buli,in,mofadma,relevan,negative,negative
1.79E+18,16/5/2024 10:35,@fmtoday nyawa dibalas nyawa. matikan je,in,jiiilp1sc,relevan,neutral,positive
1.79E+18,16/5/2024 10:50,@fmtoday elok la tu hukum gantung sampai mati,in,Jaen8347,relevan,neutral,positive
1.79E+18,16/5/2024 11:05,@fmtoday nyawa dibalas nyawa! sebelum hukuman mati dijalankan nak juga dia orang semua kena iron dulu so boleh rasa macam mana arwah rasa dulu!!!,in,kakakezza,relevan,neutral,positive
1.79E+18,16/5/2024 12:31,@fmtoday betapa siksa dan sadisnya arwah dengan kesakitan penderaan yang dilakukan oleh pembunuh pembunuh ini....hukuman mati setimpal dengan perbuatan seumpama ini.,in,m_iqone,relevan,negative,positive
1.79E+18,16/5/2024 12:53, @fmtoday nak tanye bomoh yang budak-budak ni jumpa yang bagitau zulfarhan yang curi laptop tu kena hukuman tak??,in,Juanescoba3,relevan,neutral,neutral
1.79E+18,16/5/2024 13:56,@fmtoday ok la tu hukum bunuh secara dera,in,EJ777778888888,relevan,positive,negative
1.79E+18,16/5/2024 23:06,@fmtoday setuju sangat.,in,nazzahmn,relevan,neutral,positive
1.79E+18,16/5/2024 23:31,@fmtoday setuju,in,nuraqliliabdul1,relevan,neutral,positive
1.79E+18,17/5/2024 0:04,@fmtoday bukan manusia syaitan benar!,in,louistly1,relevan,neutral,negative
1.79E+18,17/5/2024 0:26,@fmtoday setuju. nyawa dibalas nyawa,in,AbdulMu52303682,relevan,neutral,positive
1.79E+18,17/5/2024 1:09,@fmtoday ye... hukuman mati je... anda semua orang yang nak masuk askar buat perangai macam hanat...rasa hebat sangat buli orang patut hantar tolong hamas dekat plestin tu.. lawan zionis.. kau gi la buli mereka macam mana pun aku sokong,in,chy_sidek,relevan,positive,positive
1.79E+18,17/5/2024 6:03,@fmtoday death by firing squad,en,evilfikri,relevan,negative,negative
1.79E+18,17/5/2024 6:40,@fmtoday mohon dijatuhkan hukuman mati,in,ftfxftfxft,relevan,neutral,negative
1.79E+18,17/5/2024 7:06,@fmtoday macam mana dengan warden atau pihak sekolah yang tahu pasal kes ni &amp; buat tak tahu. mereka yang patut dihukum sebab macam dah normalisekan perbuatan buli. student kalau sekolah &amp; uni buat tak tahu mereka jadi berani.,in,tamizhacchi,relevan,neutral,negative
1.79E+18,17/5/2024 7:14,@fmtoday keadilan perlu ditegakkan,in,Muhd_Umar__,relevan,neutral,positive
1.79E+18,17/5/2024 8:19,@fmtoday tempat kejadian dekat sangat dengan rumah. everytime lalu sayu sangat hati bila fikir arwah sudah dekat sangat tetapi tak mampu nak tolong. hukuman tu paling setimpal dengan apa yang mereka buat dekat arwah!,in,imansuri23,relevan,neutral,negative
1.79E+18,17/5/2024 8:44,@fmtoday kenapa pendakwa raya minta hukuman maximum? sebab pendakwa raya je tahu laporan penuh macam mana arwah zulfarhan diseksa dan terseksa sehingga nafas yang terakhir.,in,hui_guifei,relevan,neutral,positive
1.79E+18,17/5/2024 10:53,@fmtoday setuju. ,in,Ziqrie92,relevan,neutral,positive
1.79E+18,18/5/2024 21:38, @fmtoday @azliajee jangan bagi muka dengan pembunuh bagi penjenayah ni semua hukuman mati!!,in,LuqmanM40084219,relevan,neutral,negative
1.80E+18,18/6/2024 13:41,navy cadet burned to death with hot iron by his bullies｜zulfarhan osman ... https://t.co/ce8acd7rax via @youtube,en,Margare96602396,relevan,negative,neutral
1.82E+18,23/7/2024 4:06,breaking : the court of appeal has found six former upnm students guilty of murdering navy cadet zulfarhan osman zulkarnain seven years ago. the court held that the prosecution had proved beyond reasonable doubt the murder charge against the six suspects. https://t.co/ioi1dlge0a,en,NewsBFM,relevan,negative,neutral
1.82E+18,23/7/2024 4:15, just in court of appeal reinstates the murder conviction for six former universiti pertahanan nasional malaysia (upnm) students for killing fellow student zulfarhan osman. https://t.co/2bdjsrhtjs,en,Scoopdotmy,relevan,negative,neutral
1.82E+18,23/7/2024 4:38,@501awani harap nanti tak ada plot twist terlepas hukuman gantung &amp; ganti dengan penjara 40++tahun je,in,JOHNLeLa1985,relevan,neutral,negative
1.82E+18,23/7/2024 4:39,@501awani patut gantung dengan kren dekat dataran merdeka hari ahad. esoknya cuti umum.,in,acbnrff,relevan,neutral,negative
1.82E+18,23/7/2024 4:40,@501awani alhamdulillah..semoga roh arwah ditempatkan bersama org2 yang beriman,in,AA08778903,relevan,positive,positive
1.82E+18,23/7/2024 4:41,@501awani kenapa gantung?? seterika la balik sampai jdi steak semua tu,in,JoharShukri,relevan,negative,negative
1.82E+18,23/7/2024 4:41,@501awani anak yang hilang tiada galang ganti. tertegak suatu keadilan moga menjadi penamat episod duka kepada ibu bapa allahyarham. al fatihah,in,KHilmiM,relevan,neutral,positive
1.82E+18,23/7/2024 4:42,@501awani justice win #saynotobullies,en,fayisyasydan,relevan,positive,positive
1.82E+18,23/7/2024 4:43,@501awani alhamdulillah,in,n_izzuddin87,relevan,positive,positive
1.82E+18,23/7/2024 4:43,@501awani hopefully tak adalah plot twist cukupla hukuman gantung sampai mati tu ,in,1haidaamokhsn_,relevan,positive,negative
1.82E+18,23/7/2024 4:44,@501awani alhamdulillah kau bunuh anak orang hancurkan hati ibu ayahnya nak lihat anak berjaya menyarung baju kebanggaan negara memang inilah balasan yang setimpal ke atas kamu.,in,tieamirul,relevan,positive,positive
1.82E+18,23/7/2024 4:44,@501awani kejap.. yang bapak salah sorg tertuduh dengan bomoh mereka pegi jumpa tu tak kena charge sekali ke? patut bomoh celaka tu kena sekali..dia pun punca endorsed all this shit happened..,in,Neds_DinoJR,relevan,negative,negative
1.82E+18,23/7/2024 4:47,@501awani sedih tengok mak ayah dia,in,MohdHan23772540,relevan,negative,negative
1.82E+18,23/7/2024 4:47,@501awani alhamdulillah,in,Kagome_29,relevan,positive,positive
1.82E+18,23/7/2024 4:47,@501awani buat style najib. mintak diskaun. gantung kepala punai je sampai punai mati.,in,ajim_8,relevan,neutral,neutral
1.82E+18,23/7/2024 4:48,@501awani patut iron sampai mati .,in,WannRosli,relevan,neutral,negative
1.82E+18,23/7/2024 4:49,@501awani sudah la preggy terus rasa sebak yang mendalam tengok dyorg. mengharapkan keadilan anak dyorg. hukhuk tidak boleh kelip mata. sedi,in,JHimgood,relevan,neutral,negative
1.82E+18,23/7/2024 4:50,@501awani menangis tengok parents arwah. alhamdulillah. harap gantung ni kekal sampai mati lah 6 jahanam ni. kang esok merayu dekat raja pula ,in,F_SyimaM,relevan,positive,positive
1.82E+18,23/7/2024 4:51,@501awani akhirnya. lama tunggu result kes ni.,in,haikalzlatan,relevan,neutral,positive
1.82E+18,23/7/2024 4:51,@501awani alhamdulillah. kebenaran pada zaman kerajaan 2024,in,malmendezz,relevan,positive,positive
1.82E+18,23/7/2024 4:51,@501awani terbaik sebagai pengajaran,in,tolakrasuah,relevan,positive,positive
1.82E+18,23/7/2024 4:52,@501awani andai kata ada plot twist tak jadi gantung biar mereput dalam penjara sampai mati,in,Mr_Syakir,relevan,neutral,negative
1.82E+18,23/7/2024 4:52,@501awani alhamdulillah. justice prevailed ,in,theone_xyz,relevan,positive,positive
1.82E+18,23/7/2024 4:53,@501awani alhamdulillah,in,yoizfxiz,relevan,positive,positive
1.82E+18,23/7/2024 4:54,@501awani alhamdulillah..nasib arwah terbela..,in,aizara_co,relevan,positive,positive
1.82E+18,23/7/2024 4:54,six former universiti pertahanan nasional malaysia (upnm) students were sentenced to death over the murder of navy cadet zulfarhan osman zulkarnain seven years ago. a three-person court of appeal bench today unanimously found the six ex-students guilty of murder setting aside https://t.co/akaxswp8y1,en,malaysiakini,relevan,negative,neutral
1.82E+18,23/7/2024 4:54,@501awani alhamdulillah justice had been served,en,Shadow_Kurou,relevan,positive,positive
1.82E+18,23/7/2024 4:55,#alert appeals court sends six former upnm students to the gallows for murdering zulfarhan osman zulkarnain seven years ago,en,sinardailymy,relevan,negative,neutral
1.82E+18,23/7/2024 4:55,@501awani sebelum gantung seterika dulu badan pembunuh-pembunuh tu,in,hunn_dm,relevan,negative,negative
1.82E+18,23/7/2024 4:56,@501awani luluh hati tengok parents arwah. walau tak dapat kembalikan anak dorang tetapi ada keadilan untuk arwah.. alhamdulillah. semoga adik2 tu dipermudahkan segala urusan di sana nanti at least depa tahu bila tarikh depa mati. kita? pengajaran untuk kita semua..,in,MuradDaughter03,relevan,positive,positive
1.82E+18,23/7/2024 4:58,@501awani alhamdulillah,in,_user131095,relevan,positive,positive
1.82E+18,23/7/2024 5:01,@501awani pengajaran untuk si kaki buli. dah boleh bagitahu anak masing2 jangan usik anak orang dekat sekolah,in,rdnaiman,relevan,positive,positive
1.82E+18,23/7/2024 5:01,@501awani dari aku spm sampai habis degree baru settle kes ni,in,almasudynizam_,relevan,neutral,neutral
1.82E+18,23/7/2024 5:03,@501awani alhamdulillah,in,Sufyanjamal_,relevan,positive,positive
1.82E+18,23/7/2024 5:04,@501awani semoga 6 jahanam till al-nar... ,in,faizalriduan,relevan,positive,negative
1.82E+18,23/7/2024 5:04,the court of appeal has imposed the death sentence on six former upnm students convicted of murdering navy cadet zulfarhan osman zulkarnain. the court said the death sentence was warranted given the cruelty of the accused's actions. 1 https://t.co/lem2jekywh,en,NewsBFM,relevan,negative,neutral
1.82E+18,23/7/2024 5:09,@501awani alhamdulillah,in,_iamilham_,relevan,positive,positive
1.82E+18,23/7/2024 5:09,@501awani tolong share gmbr yang bakal kena gantung nanti,in,adhamtrose,relevan,positive,negative
1.82E+18,23/7/2024 5:13,the court of appeal has sentenced 6 former upnm students to be hanged for killing zulfarhan osman in 2017. they were found guilty under section 302 of the penal code for murder with intent. the initial 18-year prison sentence has been overturned.,en,xiongmao51515,relevan,negative,neutral
